DATE,TIME (UTC),ACID,No. A/C,TYPE A/C,ALT,MAJOR CITY,COLOR,Injury Reported,CITY,STATE
8-Oct-10,0305,FLG4350,1,CRJ2,3500,GSP,Green,NO,Green,South Carolina
8-Oct-10,0335,GLA715,1,B190,7700,CYS,Green,NO,Cheyenne,Wyoming
8-Oct-10,2300,TALON26,1,S76,3000,OQN,Green,NO,West Chester,Pennsylvania
9-Oct-10,0335,N600NP,1,CL2P,7000,IND,Green,NO,Indianapolis,Indiana
9-Oct-10,0422,VRD236,1,A320,16000,SJC,Green,NO,San Jose,California
9-Oct-10,0525,ASA566,1,B737,7000,SMO,Green,NO,Santa Monica,California
9-Oct-10,0200,SWA1158,1,B737,4000,PHL,Green,NO,Philadelphia,Pennsylvania
9-Oct-10,0235,SKW6433,1,CRJ2,10000,VIS,Green,NO,Visalia,California
9-Oct-10,0122,BAW228,1,B763,FL180,ILG,Green,NO,Wilmington,Delaware
9-Oct-10,0111,RPA1709,1,E170,2000,COS,Green,NO,Colorado Springs,Colorado
9-Oct-10,0150,PDT4474,1,DH8D,4000,PHL,Blue,NO,Philadelphia,Pennsylvania
9-Oct-10,0050,AAL1399,1,MD88,7000,ORD,Green,NO,Chicago,Illinois
9-Oct-10,2353,DAL2171,1,MD82,4500,DTW,Green,NO,Detroit ,Michigan
9-Oct-10,0048,EGF4857,1,AT72,3000,SJU,Green,NO,San Juan,Puerto Rico
9-Oct-10,0051,MES3185,1,SF34,5300,MSP,Green,NO,Minneapolis,Minnesota
9-Oct-10,0243,LBQ968,1,BE58,1800,AGC,Green,NO,Pittsburgh,Pennsylvania
9-Oct-10,0245,JB870,1,A320,3000,SNA,Green,NO,Santa Ana,California
9-Oct-10,0104,N76DA,1,C206,3500,HAR,Green,NO,Harrisburg,Pennsylvania
9-Oct-10,0310,AAL1012,1,B738,17000,RIC,Green,NO,Richmond,Virginia
9-Oct-10,0324,N2900Y,1,C182,6000,SBJ,Green,NO,Solberg,New Jersey
9-Oct-10,0325,FIV550,1,C56X,5000,SBJ,Green,NO,Solberg,New Jersey
9-Oct-10,0304,TCF7546,1,E170,10000,SDF,Green,NO,Louisville,Kentucky
9-Oct-10,0255,SWA3091,1,B737,3500,FLL,Green,NO,Fort Lauderdale,Florida
9-Oct-10,0351,FFT652,1,A319,12000,HOP,Green,NO,Hopkinsville,Kentucky
10-Oct-10,0540,UAL933,1,A319,13000,OKV,Green,NO,Winchester,Virginia
10-Oct-10,0835,HAL397,1,B712,1500,HNL,Green,NO,Honolulu,Hawaii
10-Oct-10,1003,HAL324,1,B712,3500,HNL,Green,NO,Honolulu,Hawaii
10-Oct-10,0957,HAL515,1,B712,UNKN,HNL,Green,NO,Honolulu,Hawaii
10-Oct-10,0259,N211MJ,1,M20P,UNKN,SMX,Green,NO,Santa Maria,California
10-Oct-10,0020,SWA1430,1,B733,6000,GYY,Green,NO,Gary ,Indiana
10-Oct-10,0120,EGF4531,1,E135,FL240,LOZ,Green,NO,London,Kentucky
10-Oct-10,0149,AWI3646,1,CRJ2,1500,PHL,Green,NO,Philadelphia,Pennsylvania
10-Oct-10,0232,FX1,1,B206,1400,AML,Green,NO,Herndon,Virginia
10-Oct-10,0332,CALSTAR70,1,CH20,1000,SAC,Green,NO,Sacramento,California
11-Oct-10,0028,UAL691,1,A319,7000,ORD,Green,NO,Chicago,Illinois
11-Oct-10,0021,CLNIC2,1,S76,2400,CAK,Green,NO,Akron,Ohio
11-Oct-10,0110,CJC9534,1,SF34,1500,IAH,Green,NO,Houston,Texas
11-Oct-10,0238,GLA179,1,B190,FL220,FLG,Green,NO,Flagstaff,Arizona
11-Oct-10,0234,AAY427,1,MD88,8000,BLD,Green,NO,Boulder City,Nevada
12-Oct-10,0421,FDX1365,1,DC10,FL200,GVT,Green,NO,Greenville,Texas
12-Oct-10,0419,AAL403,1,MD82,7000,TUS,Green,NO,Tucson,Arizona
12-Oct-10,0500,EGF3019,1,E135,16000,VIS,Green,NO,Visalia,California
12-Oct-10,0454,SWA114,1,B737,1200,OAK,Green,NO,Oakland,California
12-Oct-10,1005,FDX1864,1,B752,4000,LAS,Green,NO,Las Vegas,Nevada
12-Oct-10,2350,TRS830,1,B712,10000,JYO,Green,NO,Leesburg,Virginia
12-Oct-10,0058,N118EC,1,B06,500,SJU,Green,NO,San Juan,Puerto Rico
12-Oct-10,0106,AAL1069,2,MD82,3000,DAL,Green,NO,Dallas,Texas
12-Oct-10,2350,N741SK,1,UNKN,1500,FL60,Green,NO,Green Cove Springs,Florida
13-Oct-10,0410,UPS557,1,B757,15000,PHL,Green,NO,Philadelphia,Pennsylvania
13-Oct-10,0434,FDX1684,1,MD11,9000,FXE,Green,NO,Fort Lauderdale,Florida
13-Oct-10,0448,METRO2,1,C172,1500,RIC,Green,NO,Richmond,Virginia
13-Oct-10,0452,CLINIC1,1,UH60,3000,CAK,Green,NO,Akron,Ohio
13-Oct-10,0523,UPS983,1,B757,5000,ONT,Green,NO,Ontario,California
13-Oct-10,0615,N825JW,1,C560,3000,VNY,Green,NO,Van Nuys,California
13-Oct-10,1138,ABX1920,1,B762,FL310,ENI,Green,NO,Ukiah,California
13-Oct-10,2257,TRS752,1,B712,UNKN,BWI,Green,NO,Baltimore,Maryland
13-Oct-10,0104,LJY824,1,C550,12000,MMJ,Green,NO,Pittsburgh,Pennsylvania
13-Oct-10,0130,MES3149,1,SF34,12000,ATW,Green,NO,Appleton,Wisconsin
13-Oct-10,0201,NKS816,1,A319,5000,DCA,Green,NO,Washington,District of Columbia
13-Oct-10,0234,BTA2882,1,E145,8000,ARD,Green,NO,Yardley,Pennsylvania
13-Oct-10,0348,COA421,1,B738,8000,SJC,Green,NO,San Jose,California
13-Oct-10,0353,ASA111,1,B737,23000,SEA,Green,NO,Seattle,Washington
13-Oct-10,0356,N235GW,1,C172,7000,UT44,Green,NO,Layton,Utah
14-Oct-10,0533,SWA1627,1,B737,4000,OAK,Green,NO,Oakland,California
14-Oct-10,0652,SKW6433,1,CRJ7,9000,HJO,Green,NO,Hanford,California
14-Oct-10,2337,LXJ824,1,C550,5000,AGC,Green,NO,Pittsburgh,Pennsylvania
14-Oct-10,0033,AAL1731,1,MD83,6000,AUS,Green,NO,Austin,Texas
14-Oct-10,0200,BARON7754,1,C206,4500,AUS,Green,NO,Austin,Texas
14-Oct-10,0200,N412SM,1,UNKN,5700,GJT,UNKN,NO,Grand Junction,Colorado
14-Oct-10,0208,N730LM,1,FA50,8000,APA,Green,NO,Denver,Colorado
14-Oct-10,0250,BTA2411,1,E45X,FL330,DAS,Green,NO,Daisetta,Texas
14-Oct-10,0355,AAL590,1,B738,3000,ORD,Green,NO,Chicago,Illinois
15-Oct-10,0015,UNKN,1,C130,4000,56NY,Green,NO,Kendall,New York
15-Oct-10,0258,JBU307,1,A320,UNKN,LGB,Green,NO,Long Beach,California
15-Oct-10,1325,SWA515,1,B733,7500,SEA,Green,NO,Seattle,Washington
15-Oct-10,0029,SWA339,1,B737,200,MDW,Green,NO,Chicago,Illinois
15-Oct-10,0030,AAL2574,1,B738,6000,ATL,Green,NO,Atlanta,Georgia
15-Oct-10,0050,AAL358,1,MD82,1600,LGA,Green,NO,New York City,New York
15-Oct-10,0122,BTA2999,1,E145,UNKN,VWV,Green,NO,Waterville,Ohio
15-Oct-10,0249,DAL721,1,MD88,12000,ATL,Green,NO,Atlanta,Georgia
15-Oct-10,0250,SWA1747,1,B737,1800,SEA,Green,NO,Seattle,Washington
15-Oct-10,0258,CGC9558,1,SF34,2000,K52,Green,NO,Monroe City ,Missouri
15-Oct-10,0313,PGX217,1,C208,6000,LBB,Green,NO,Lubbock,Texas
15-Oct-10,0350,LN862NC,1,B206,2000,FAY,Green,NO,Fayetteville ,North Carolina
16-Oct-10,0445,USC142,1,PA31,6000,HFD,Green,NO,Hartford,Connecticut
16-Oct-10,0227,AAL9456,1,B752,4000,BHM,Green,NO,Birmingham,Alabama
16-Oct-10,0328,SWA2926,1,B737,5000,OMA,Green,NO,Omaha,Nebraska
16-Oct-10,0337,AAL2734,1,MD81,6000,ORD,Green,NO,Chicago,Illinois
16-Oct-10,1000,MT4,1,H500,2100,LAS,Green,NO,Las Vegas,Nevada
16-Oct-10,0317,AAL850,1,B737,2500,IAD,Green,NO,Washington,District of Columbia
17-Oct-10,0419,LFLT1,1,A109,1500,BGR,Green,NO,Bangar,Maine
17-Oct-10,0832,N35K,1,UNKN,1500,HNL,Green,NO,Honolulu,Hawaii
17-Oct-10,0017,TCF5973,1,E170,FL320,PA69,Green,NO,Dillsburg,Pennsylvania
17-Oct-10,0018,N690PC,1,AC90,4000,TRI,Green,NO,Bristol/Johnson/Kingsport,Tennessee
17-Oct-10,0021,COA24,1,B752,6000,LGA,Green,NO,New York City,New York
17-Oct-10,0023,EGF4696,1,E135,17000,BDR,Green,NO,Bridgeport,Connecticut
17-Oct-10,0035,AAL1189,1,MD82,3500,DFW,Green,No,Dallas-Fort Worth,Texas
17-Oct-10,0221,SKW6751,1,CRJ2,16000,ENW,Green,NO,Kenosha,Wisconsin
17-Oct-10,0248,POLICE1,1,Helo,600,SNA,Red,NO,Santa Ana,California
18-Oct-10,0701,SWA152,1,B737,6800,LAS,Green,NO,Las Vegas,Nevada
18-Oct-10,0900,WJA1865,1,B738,600,HNL,Green,NO,Honolulu,Hawaii
18-Oct-10,0903,COA685,1,B739,3000,TEB,Green,NO,Teterboro,New Jersey
18-Oct-10,0054,AWI3709,1,CRJ2,1500,PHL,Green,NO,Philadelphia,Pennsylvania
18-Oct-10,0205,AAL1708,1,B738,7000,ORD,Green,NO,Chicago,Illinois
18-Oct-10,0210,ASA894,1,B738,5000,SJC,Green,NO,San Jose,California
18-Oct-10,0211,N30DD,1,RV6,4500,SJC,Green,NO,San Jose,California
18-Oct-10,0300,AAY552,1,MD83,5000,LAS,Green,NO,Las Vegas,Nevada
19-Oct-10,0416,CTA307,1,C208,4500,PHX,Green,NO,Phoenix,Arizona
19-Oct-10,0441,ABX102,1,B762,15600,BYP,Green,NO,Bonham,Texas
19-Oct-10,0455,N5241Q,1,C152,4500,GVT,Green,NO,Greenville,Texas
19-Oct-10,0740,HAL595,1,B712,900,HNL,Green,NO,Honolulu,Hawaii
19-Oct-10,2341,TRS442,1,B737,UNKN,BWI,Green,NO,Baltimore,Maryland
19-Oct-10,2354,EGF4028,1,E145,2200,ORD,Green,NO,Chicago,Illinois
19-Oct-10,0020,BTA5875,1,E145,500,ORD,Green,NO,Chicago,Illinois
19-Oct-10,0150,UPS781,1,B752,4000,SAT,Green,NO,San Antonio,Texas
19-Oct-10,0205,AAL1701,1,B737,UNKN,ORD,Green,NO,Chicago,Illinois
19-Oct-10,0212,BTA5817,1,E145,FL190,HGR,Green,NO,Hagertown,Maryland
19-Oct-10,0226,N722XJ,1,C750,FL290,LXV,Green,NO,Leadville,Colorado
19-Oct-10,0235,SKW6987,1,CRJ7,5000,OG20,Green,NO,Portland,Oregon
19-Oct-10,0241,XTNDR23,1,DC10,FL220,FOT,Green,NO,Fortuna,California
20-Oct-10,0418,JBU488,1,A320,1700,LGB,Green,NO,Long Beach,California
20-Oct-10,0551,UNKN,1,UNKN,1000,SRQ,Red,NO,Sarasota,Florida
20-Oct-10,0012,C2303,1,CN35,2500,MOB,Green,NO,Mobile,Alabama
20-Oct-10,0115,BTA2209,1,E145,6000,HPY,Green,NO,Baytown,Texas
20-Oct-10,0130,UPS781,1,B757,6000,SAT,Green,NO,San Antonio,Texas
20-Oct-10,0140,BVN7751,1,C208,4000,AUS,Green,NO,Austin,Texas
20-Oct-10,0255,SWA658,1,B737,5000,PDX,Green,NO,Portland,Oregon
20-Oct-10,0337,SKW4556,1,CRJ2,11000,TUS,Green,NO,Tucson,Arizona
21-Oct-10,0501,TV9,1,Helo,1300,BUR,Green,NO,Burbank,California
21-Oct-10,0835,AAL907,1,B772,2300,MIA,Green,NO,Miami,Florida
21-Oct-10,0140,N638QS,1,C56X,200,MIA,Green,NO, Miami,Florida
21-Oct-10,0205,SWA493,1,B733,1300,CRP,Green,NO,Corpus Christi,Texas
21-Oct-10,0206,RANGR826,1,T34P,UNKN,CRP,Green,NO,Corpus Christi,Texas
21-Oct-10,0215,N10WW,1,PA32,4500,HBI,Green,NO,Salisbury,North Carolina
21-Oct-10,0220,EGF2774,1,E145,1800,CRP,Green,NO,Corpus Christi,Texas
21-Oct-10,0222,AAL1312,1,B738,6000,HFD,Green,NO,Hartford,Connecticut
21-Oct-10,0254,JBU1424,1,A320,3800,LGB,Green,NO,Long Beach,California
21-Oct-10,0330,CHQ6048,1,E145,4000,PWM,Green,NO,Portland,Maine
22-Oct-10,0426,N515BP,1,CL60,6500,HPY,Green,NO,Baytown,Texas
22-Oct-10,2352,N737CG,1,C172,2500,ORD,Red,NO,Evansville,Indiana
22-Oct-10,0032,CHQ5024,1,E135,3000,ORD,Green,NO,Chicago,Illinois
22-Oct-10,0050,TCF7541,1,E170,5500,DPA,Green,NO,Chicago,Illinois
22-Oct-10,0122,EGF3248,1,E145,3000,FTW,Green,NO,Fort Worth,Texas
22-Oct-10,0139,AWE1645,1,A319,8000,TPA,Green,NO,Tampa,Florida
22-Oct-10,0230,TCF7653,1,E170,3600,PIT,Green,NO,Pittsburgh,Pennsylvania
22-Oct-10,0316,AWE645,1,B733,6000,PHX,Green,NO,Phoenix,Arizona
22-Oct-10,0319,DAL2189,1,B738,13000,OGD,Green,NO,Ogden,Utah
22-Oct-10,0320,AAL794,1,B737,9000,ORD,Green,NO,Chicago,Illinois
22-Oct-10,0334,N126WC,1,C560,2500,MOD,Green,NO,Modesto,California
23-Oct-10,0515,N765DC,1,DA20,6000,BTF,Green,NO,Bountiful,Utah
23-Oct-10,0958,UPS1366,1,A306,2200,BHM,Green,NO,Birmingham,Alabama
23-Oct-10,0042,SWA419,1,B737,9000,STL,Green,NO,St. Louis,Missouri
23-Oct-10,0126,UAL406,1,A320,4000,JFK,Green,NO,New York City,New York
23-Oct-10,0158,UAL691,1,B752,1400,ORD,Green,No,Chicago,Illinois
23-Oct-10,0333,AAL2529,1,MD82,2000,MSY,Green,NO,New Orleans,Louisiana
24-Oct-10,0709,SKW319Y,1,CRJ2,16000,SLI,Green,NO,Los Alamitos,California
24-Oct-10,2318,BTA2685,1,E145,8500,SWF,Green,NO,Newburgh,New York
24-Oct-10,2350,AWI4069,1,CRJ2,9000,CHA,Green,NO,Chattanooga,Tennessee
24-Oct-10,0020,SWA1513,1,B733,4000,BNA,Green,NO,Nashville,Tennessee
25-Oct-10,2230,TRS702,1,B737,5500,FFO,White,NO ,Wright Patterson AFB,Ohio
25-Oct-10,2250 ,EAGLE1,1,B06,500,PBI,Green,NO,West Palm Beach,Florida
25-Oct-10,2300,CJC3473,1,DH8D,6000,SAX,Green,NO,Sparta,New Jersey
25-Oct-10,2316,EJA984,1,C750,4000,SBJ,Green,NO,Solberg,New Jersey
25-Oct-10,0005,BTA2144,1,E145,2500,ROC,Green,NO,Rochester,New York
25-Oct-10,0006,CRTL6,1,EC35,2000,ROC,Green,NO,Rochester,New York
25-Oct-10,0054,BTA2121,1,E135,5000,IAH,Green,NO,Houston,Texas
26-Oct-10,0600,DAL1161,1,B737,10000,RIV,Green,NO,Riverside,California
26-Oct-10,0843,IDAHO5,1,C182,2200,SJC,Green,NO,San Jose,California
26-Oct-10,0843,SKW458M,1,E120,FL210,BSR,Green,NO,Big Sur,California
26-Oct-10,0117,N759TN,1,C182,6000,HEE,Green,NO,Helena/West Helena,Arkansas
26-Oct-10,0131,AAL1321,1,B738,FL250,FZT,Green,NO,Frankston,Texas
26-Oct-10,0136,FIV408,1,C25B,4000,OPF,Green,NO,Miami,Florida
26-Oct-10,0136,N302DP,1,GLF4,2000,OPF,Green,NO,Miami,Florida
26-Oct-10,0200,EGF3371,1,E135,16500,DFW,Green,NO,Dallas-Fort Worth,Texas
26-Oct-10,0201,N636FT,1,P28A,2500,BOW,Green,NO,Bartow, Florida
26-Oct-10,0245,USA34,1,A320,2000,LAX,Green,NO,Los Angeles,California
26-Oct-10,0302,BLADE45,1,UH1,UNKN,CYS,Green,NO,Cheyenne,Wyoming
26-Oct-10,0318,N556ER,1,C172,10000,DRK,Green,NO,Prescott,Arizona
26-Oct-10,0332,CJC9583,1,SF34,4000,ACT,Green,NO,Waco,Texas
26-Oct-10,0340,Aerospatiale,1,AS50,5500,TUS,Green,NO,Tucson,Arizona
27-Oct-10,2300,DAL1161,1,MD80,9000,ORF,Green,NO,Norfolk,Virginia
27-Oct-10,0408,N478FJ,1,FA7X,FL250,BUF,Green,NO,Buffalo,New York
27-Oct-10,0410,SWA2954,1,B737,2000,SJC,White,NO,San Jose ,California
27-Oct-10,0435,ASA590,1,B737,3000,SNA,Green,NO,Santa Ana,California
27-Oct-10,0502,BTA5817,1,E415,1500,YNG,Green,NO,Youngstown-Warren,Ohio
27-Oct-10,0621,E33119,1,C17,FL280,CLL,Violet,NO,College Station,Texas
27-Oct-10,0029,CHQ6041,1,E145,50,RIC,Green/White,NO,Richmond,Virginia
27-Oct-10,0116,BTA2739,1,E145,1700,EWR,Green,NO,Newark,New Jersey
27-Oct-10,0134,BTA2492,1,E145,6000,SBJ,Green,NO,Solberg,New Jersey
27-Oct-10,0155,SKW6864,1,CRJ2,7000,ORD,Green/Yellow,NO,Chicago,Illinois
27-Oct-10,0155,JBU547,1,A320,1500,PBI,Green,NO,West Palm Beach,Florida
27-Oct-10,0202,BJS617,1,LJ40,1500,PBI,Green,NO,West Palm Beach,Florida
27-Oct-10,0209,AAL2218,1,B738,7000,ORD,Green/Yellow,NO,Chicago,Illinois
27-Oct-10,0258,BTA5856,1,E145,3000,ORD,Green ,NO,Chicago,Illinois
28-Oct-10,2348,MES3481,1,MD80,UNKN,AUS,Green,NO,Austin,Texas
28-Oct-10,0140,N617FX,1,UNKN,2000,PBI,Green,NO,West Palm Beach,Florida
28-Oct-10,0404,EGF3639,1,E145,4000,CLT,Green,NO,Charlotte,North Carolina
28-Oct-10,0454,SWA584,1,B737,6500,SAN,Green,NO,San Diego,California
28-Oct-10,0637,SKW6219,1,CRJ7,10000,LAX,Green,NO,Los Angeles,California
28-Oct-10,0638,UAL137,1,A320,10000,LAX ,Green,NO,Los Angeles,California
28-Oct-10,0150,N3289Q,1,PA28,2800,RIC,Green,NO,Richmond,Virginia
28-Oct-10,0257,AWE16,1,A320,3000,JFK,Green,NO,New York City,New York
28-Oct-10,0302,JBU672,1,A320,3000,JFK,Green,NO,New York City,New York
29-Oct-10,0836,SKW6433,1,CRJ2,10000,VIS,Green,NO,Visalia,California
29-Oct-10,0924,N3287Q,1,PA28,2800,RIC,Green,NO,Richmond,Virginia
29-Oct-10,0928,SWA305,1,B733,3000,HOU,Green,NO,Houston,Texas
29-Oct-10,0938,CTL15,1,AC50,2500,LUK,Green,NO,Cincinnati,Ohio
29-Oct-10,0009,EGF4489,1,E135,7000,BOS,Green,NO,Boston,Massachusetts
29-Oct-10,0043,EJM465,1,CL60,FL280,N51,Green,NO,Solberg,New Jersey
29-Oct-10,0129,SWA1605,1,B733,13000,STL,Green,NO,St. Louis,Missouri
29-Oct-10,0137,N415CL,1,H60,2500,ROA,Green,NO,Roanoke,Virginia
29-Oct-10,0203,AIR2,1,B206,2000,AUS,Green,NO,Austin,Texas
29-Oct-10,0323,SWA2008,1,B737,1700,BUR,Green,NO,Burbank,California
29-Oct-10,0330,AWE668,1,B733,10000,1U7,Green,NO,Paris,Idaho
29-Oct-10,1044,PA4292,1,DHC8,4000,PHL,UNKN,NO,Philadelphia,Pennsylvania
30-Oct-10,0446,SWA1522,1,B737,8000,AUR,Green,NO,Sulphur,Louisiana
30-Oct-10,0623,OMAHA6RE,1,C550,14300,DUG,Green,NO,Douglas/Bisbee,Arizona
30-Oct-10,0926,SWA1162,1,B737,8000,MZB,Green,NO,San Diego,California
30-Oct-10,0933,UPS1195,1,MD11,4000,SDF,Green,NO,Louisville,Kentucky
30-Oct-10,2326,N493TM,1,BE40,14000,STW,Green,NO,Stillwater,New Jersey
30-Oct-10,0058,CRZ5641,1,UNKN,7000,AUW,Green,NO,Wausau,Wisconsin
30-Oct-10,0107,STAT15,1,BK17,2300,AGC,Green,NO,Pittsburgh,Pennsylvania
30-Oct-10,0111,UAL116,1,A319,7000,ORD,Green,NO,Chicago,Illinois
30-Oct-10,0216,AAL2094,1,B738,7000,RSW,Green,NO,Fort Myers, Florida
30-Oct-10,0239,N680CH,1,HELO,600,TPA,Green,NO,Tampa,Florida
30-Oct-10,0246,N523P,1,BE36,6000,DQH,UNKN,NO,Douglas,Georgia
30-Oct-10,0305,SWA14,1,B737,4000,AUS,Green,NO,Austin,Texas
30-Oct-10,0322,UAL395,1,B737,17500,IPL,Green,NO,Imperial,California
31-Oct-10,2334,CENTRAL6,1,HELO,1700,D38,UNKN,NO,Canandaigua,New York
31-Oct-10,0714,AAL405,1,B738,UNKN,LAX,Green,NO,Los Angeles,California
31-Oct-10,0723,DAL2455,1,B763,7000,LAX,Green,NO,Los Angeles, California
31-Oct-10,1136,METRO5,1,UNKN,2300,LAS,Green,NO,Las Vegas,Nevada
31-Oct-10,2311,VOLT14,1,C17,3000,ADW,Green,NO,Clinton,Maryland
31-Oct-10,0127,EGF284,1,E145,UNKN,SHV,Green,NO,Shreveport,Louisiana
31-Oct-10,0130,LOF8020,1,E145,5500,ORD,UNKN,NO,Chicago,Illinois
31-Oct-10,0146,N53210,1,C172,3500,TIX,Green,NO,Titusville,Florida
31-Oct-10,0201,CHQ5041,1,E135,9000,ARR,Green,NO,Aurora,Illinois
31-Oct-10,0215,NVT37,1,HELO,4500,LBB,Green,NO,Lubbock,Texas
31-Oct-10,0218,SWA153,1,B733,2500,FLL,Green,NO,Ft. Lauderdale,Florida
31-Oct-10,0222,N912VR,1,A109,1500,FAT,Green,NO,Fresno,California
31-Oct-10,0232,ASA620,1,B737,4000,LAS,Green,NO,Las Vegas,Nevada
31-Oct-10,0256,TCF7533,1,E170,FL300,ISW,Green,NO,Wisconsin Rapids,Wisconsin
31-Oct-10,0258,SWA1712,1,B737,6000,LAX,Green,NO,Los Angeles,California
31-Oct-10,0313,SWA1530,1,B737,6000,PHX,Green ,NO,Phoenix,Arizona
31-Oct-10,0320,SWA365,1,B737,3500,SJC,Green,NO,San Jose,California
31-Oct-10,0340,N830SF,1,B230,2500,PIA,Green,NO,Peoria,Illinois
31-Oct-10,0348,AWE368,1,A319,5000,PHX,UNKN,NO,Phoenix,Arizona
1-Nov-10,0054,EGF2874,1,E145,UNKN,EMG,Green,NO,Shreveport,Louisiana
1-Nov-10,0057,BTA2412,1,E145,UNKN,IAH,Green,NO,Houston,Texas
1-Nov-10,0413,BTA2320,1,E45X,4900,ELP,Green,NO,El Paso,Texas
1-Nov-10,0438,SWA584,1,B737,6800,SAN,Green,NO,San Diego,California
1-Nov-10,0545,N757VB,1,C172,5500,SBA,Green ,NO,Santa Barbara,California
1-Nov-10,0057,CHQ1158,1,E145,9000,BTV,Green,NO,Burlington,Vermont
1-Nov-10,0201,BTA2173,1,E145,600,GSO,Green,NO,Greensboro,North Carolina
1-Nov-10,0216,N13818,1,C182,1800,VNY,Green,NO,Van Nuys,California
1-Nov-10,0323,DAL2165,1,B738,9200,SDF,Green,NO,Louisville,Kentucky
1-Nov-10,0337,SWA1527,1,B733,10000,SEA,Green,NO,Seattle,Washington
2-Nov-10,0412,CHP50,1,B206,500,LGB,Green,NO,Long Beach,California
2-Nov-10,0458,ASA731,1,B738,10000,SEA,Green,NO,Seattle,Washington
2-Nov-10,0539,FDX1837,1,DC10,4500,OAK,Green,NO,Oakland,California
2-Nov-10,0539,AWE627,1,A319,4500,OAK,Green,NO,Oakland,California
2-Nov-10,0729,FDX2642,1,A306,5000,IND,Red,NO,Indianapolis,Indiana
2-Nov-10,0013,COA351,1,B737,UNKN,EWR,Green,NO,Newark,New Jersey
2-Nov-10,0013,AAL2530,1,UNKN,1500,MIA,Green,NO,Miami,Florida
2-Nov-10,0107,N828WC,1,GLAS,9500,AVL,Green,NO,Asheville,North Carolina
2-Nov-10,0205,ASA896,1,B738,3500,SJC,Green,NO,San Jose,California
2-Nov-10,0212,SWA30,1,B737,10000,SJC,Green,NO,San Jose,California
2-Nov-10,0241,N72RL,1,BE9L,1500,SBA,Green,NO,Santa Barbara,California
2-Nov-10,0257,SWA456,1,B737,15000,SFO,Green,NO,San Francisco,California
2-Nov-10,0341,CPZ5831,1,E170,2000,RDU,Green,NO,Raleigh-Durham,North Carolina
3-Nov-10,0209,BVN7809,1,C208,6000,LBB,Green,NO,Lubbock,Texas
3-Nov-10,0211,N454KC,1,DA20,1700,OJC,Green,NO,Olathe,Kansas
3-Nov-10,0214,WTV52,1,P32R,6500,ONT,Green,NO,Ontario,California
3-Nov-10,0312,ASA474,1,B738,3000,LAX,Green,NO,Los Angeles,California
4-Nov-10,0155,BVN708,1,C208,6000,LBB,Green,NO,Lubbock,Texas
4-Nov-10,0444,UPS313,1,B752,FL370,HOP,Green,NO,Hopkinsville,Kentucky
4-Nov-10,0448,CPF465,1,C182,4000,FUL,Green,NO,Fullerton,California
4-Nov-10,0451,AWE113,1,A319,8000,LAX,Green,NO,Los Angeles,California
4-Nov-10,1027,UPS856,1,B757,FL200,PHX,Green,NO,Phoenix,Arizona
4-Nov-10,1038,UPS858,1,B763,12000,PHX,Green,NO,Phoenix,Arizona
4-Nov-10,1310,SWA1388,1,B733,9000,PHX,Green,NO,Phoenix,Arizona
4-Nov-10,1312,CTA124,1,C402,6000,PHX,Green,NO ,Phoenix,Arizona
4-Nov-10,0119,DAL1822,1,A319,2200,DTW,Green,NO,Detroit ,Michigan
4-Nov-10,0123,MRA600,1,SW4,2500,DTW,Green,NO,Detroit ,Michigan
4-Nov-10,0308,N724TM,1,C172,1300,PAE,Green,NO,Everett,Washington
4-Nov-10,0311,SKW329M,1,CRJ2,7000,BFL,Green,NO,Bakersfield,California
5-Nov-10,2344,MAC7499,1,AT72,2600,CRW,Green,NO,Charleston,West Virginia
5-Nov-10,1216,QXE92,1,DH8D,16000,MFR,Green,NO,Medford,Oregon
6-Nov-10,0155,N424CK,1,SR22,UNKN,IMB,UNKN,NO,Kimberly,Oregon
6-Nov-10,0211,N101LA,1,P28A,2800,ABI,Green,NO,Abilene,Texas
6-Nov-10,0245,N75TV,1,B206,1400,OAK,Green ,NO,Oakland,California
6-Nov-10,0245,AFA074,1,B777,1500,LAX,Green,NO,Los Angeles,California
6-Nov-10,0350,UAL723,1,B757,2400,SJC,Green,NO,San Jose,California
6-Nov-10,0500,AWE656,1,A321,10000,RIV,Green,NO,Riverside,California
6-Nov-10,0920,FDX9303,1,A310,2500,MIA,Green,NO,Miami,Florida
6-Nov-10,0105,HOOK51,1,TEX2,3000,SUS,Green,NO,St. Louis,Missouri
6-Nov-10,0113,EGF3328,1,E145,FL250,DKR,Green,NO,Crockett,Texas
6-Nov-10,0118,N370GS,1,YK55,2200,OMA,Green,NO,Omaha,Nebraska
6-Nov-10,0143,N4KB,1,PA18,5500,SLC,Green,NO,Salt Lake City,Utah
6-Nov-10,0342,SWA327,1,B737,13000,DEN,Green,NO,Denver,Colorado
7-Nov-10,0952,SKW591Z,1,E120,1500,SEA,Red,NO,Seattle,Washington
7-Nov-10,1336,N192M,1,GLF4,3200,HNL,Green,NO,Honolulu,Hawaii
7-Nov-10,2341,COM483,1,CRJ1,8000,MDT,Green ,NO,Harrisburg,Pennsylvania
7-Nov-10,0011,TRS1155,1,B737,9000,IND,Green,NO,Indianapolis,Indiana
7-Nov-10,0146,SKW6561,1,CRJ2,7000,FSD,Green,NO,Sioux Falls,North Dakota
