DATE,TIME (UTC),ACID,No. A/C,TYPE A/C,ALT,MAJOR CITY,COLOR,Injury Reported,CITY,STATE
13-Mar-10,711,SKW6461,1,E120,8000,IPL,Green,NO,Imperial,California
13-Mar-10,740,DPS100,1,HELO,1500,AUS,Green,NO,Austin,Texas
13-Mar-10,410,LN911CX,1,BE9L,5000,PHX,Green,NO,Phoenix,Arizona
13-Mar-10,443,COA1423,1,B738,11000,MSY,Green,NO,New Orleans ,Louisiana
13-Mar-10,446,AAY728,1,MD82,5000,SFB,Green,NO,Orlando,Florida
14-Mar-10,235,AWE187,1,B733,6000,PHX,Green,NO,Phoenix,Arizona
15-Mar-10,509,SWA728,1,B733,12000,PDX,Green,NO,Portland,Oregon
15-Mar-10,2305,MRA636,1,C208,6000,RWI,Green ,NO,Rocky Mount,North Carolina
15-Mar-10,339,FLX421,1,C210,4000,FMY,Green,NO,Fort Myers,Florida
16-Mar-10,436,SWA190,1,B737,5000,PHX,Green,NO,Phoenix,Arizona
16-Mar-10,545,N3925M,1,C525,4000,SBA,Green,NO,Santa Barbara,California
16-Mar-10,622,N870SF,1,B230,2400,PIA,Green,NO,Peoria,Illinois
16-Mar-10,126,CPZ5733,1,E170,2000,MSP,Green,NO,Minneapolis,Minnesota
16-Mar-10,217,RPA3318,1,E170,4000,BTV,Green,NO,Burlington,Vermont
17-Mar-10,15,JZA995,1,CRJ1,UNKN,PQI,Red,NO,Presque Isle,Maine
17-Mar-10,309,XSR389,1,BE90L,17000,TYR,Green,NO,Tyler,Texas
17-Mar-10,330,N52AE,1,B206,1900,PKV,Green ,NO,Pocket City,Indiana
18-Mar-10,126,SHADOW16,1,C130,6500,ABQ,Green,NO,Albuquerque,New Mexico
18-Mar-10,305,N49048,1,C182,5000,SNA,Green,NO,Santa Ana,California
18-Mar-10,315,HAL44,1,B763,5000,SJC,Green,NO,San Jose,California
18-Mar-10,310,SWA1506,1,B737,8000,SNA,Green,NO,Santa Ana,California
18-Mar-10,315,AAL473,1,B738,5500,SNA,Green,NO,Santa Ana,California
18-Mar-10,1346,PCM8710,1,C205,2000,OAK,Green,NO,Oakland,California
18-Mar-10,241,SWA1506,1,B737,FL190,BXK,Green,NO,Buckeye,Arizona
18-Mar-10,312,CJC9540,1,SF34,14000,SAT,Green,NO,San Antonio,Texas
19-Mar-10,127,AWE5,1,A320,6000,PHL,Green,NO,Philadelphia,Pennsylvania
19-Mar-10,258,SWA974,1,B737,10500,ONT,Green,NO,Ontario,California
19-Mar-10,325,SWA59,1,B737,2000,HOU,Green,NO,Houston,Texas
19-Mar-10,340,SWA52,1,B737,2000,HOU,Green,NO,Houston,Texas
19-Mar-10,410,UAL723,1,B752,3000,SJC,Green,NO,San Jose,California
19-Mar-10,407,ASA711,1,B738,12000,BLI,Green,NO,Bellingham,Washington
19-Mar-10,405,SWA224,1,B737,16000,PHX,Green,NO,Phoenix,Arizona
19-Mar-10,153,WIS404,1,C310,4000,ANE,Green,NO,Minneapolis,Minnesota
19-Mar-10,233,MES3132,1,SF34,6000,DTW,Green,NO,Detroit ,Michigan
19-Mar-10,247,CPZ5744,1,E170,11000,MSP,Green,NO,Minneapolis,Minnesota
19-Mar-10,250,UPS907,1,A305,3000,BUR,Green,NO,Burbank,California
19-Mar-10,309,AAY419,1,MD88,6000,HND,Green,NO,Las Vegas,Nevada
19-Mar-10,338,UAL640T,1,A320,5000,PHL,Green,NO,Philadelphia,Pennsylvania
19-Mar-10,355,GJS7497,1,CRJ7,4000,STL,Green,NO,St. Louis ,Missouri
20-Mar-10,415,VRD814,1,A320,2200,SNA,Green,NO,Santa Ana,California
20-Mar-10,637,UAL249,1,A319,9000,SJC,Green,NO,San Jose,California
20-Mar-10,650,POLICE1,1,EC20,1000,SJC,Green,NO,San Jose,California
20-Mar-10,710,ASH1957,1,CRJ2,500,OGG,Green,NO,Kahului,Hawaii
20-Mar-10,107,STAT2,1,BL17,2500,AGC,Green,NO,Pittsburgh,Pennsylvania
20-Mar-10,357,DAL1525,1,B737,1100,TPA,Green,NO,Tampa,Florida
21-Mar-10,618,HAL18,1,B763,4500,LAS,Green,NO,Las Vegas,Nevada
21-Mar-10,8,BTA2683,1,UNKN,7000,EWR,Green,NO,Newark,New Jersey
21-Mar-10,139,MES987,1,CRJ9,11000,DSM,Green,NO,Des Moines,Iowa
21-Mar-10,221,DAL8819,1,UNKN,SFC,GEG,Green,NO,Spokane,Washington
22-Mar-10,225,SKW6084,1,CRJ2,9000,SMO,Green ,NO,Santa Monica,California
22-Mar-10,337,ASA642,1,B739,8000,SDL,Green ,NO,Scottsdale,Arizona
22-Mar-10,438,N367TT,1,UNKN,3000,SDL,Green,NO,Scottsdale,Arizona
22-Mar-10,500,AZ POLICE,1,HELO,UNKN,SDL,UNKN,NO,Scottsdale,Arizona
23-Mar-10,430,SWA910,1,B737,5000,PDX,Green,NO,Portland,Oregon
23-Mar-10,151,N462ER,1,C172,1800,VQQ,Green,NO,Jacksonville,Florida
23-Mar-10,250,SWA1921,1,B733,UNKN,LAS,Green,NO,Las Vegas,Nevada
24-Mar-10,435,CJC9536,1,SF34,5000,GRK,Green,NO,Killeen,Texas
24-Mar-10,1005,FDX1401,1,DC10,3300,DFW,Green,NO,Dallas,Texas
24-Mar-10,26,N474ER,1,C172,3000,TIX,Red,NO,Titusville,Florida
24-Mar-10,48,ASH7149,1,CRJ7,2700,ORD,Green,NO,Chicago,Illinois
24-Mar-10,105,N442ER,1,C172,4500,DAB,Green ,NO,Daytona Beach,Florida
24-Mar-10,155,AAL1659,1,MD82,5500,ORD,Green,NO,Chicago,Illinois
24-Mar-10,905,UPS1354,1,A300,2400,BHM,Green,NO,Birmingham,Alabama
25-Mar-10,515,UPS953,1,B757,5000,ONT,Green,NO,Ontario,California
25-Mar-10,522,HAL196,1,B712,1700,OGG,Green,NO,Kahului,Hawaii
25-Mar-10,640,SWA8514,1,B737,1800,MDW,Green,NO,Chicago,Illinois
26-Mar-10,504,SWA160,1,B733,11000,LIN,Green,NO,Linden,California
26-Mar-10,310,N935SP,1,Pillataus,6000,PDX,Green,NO,Portland,Oregon
26-Mar-10,725,FLX810,1,C210,4000,LAL,Green,NO,Lakeland,Florida
26-Mar-10,56,BTA2825,1,E145,FL360,HVQ,Green,NO,Charleston,West Virginia
26-Mar-10,101,N313PP,1,PA32,1200,CRG,Green,NO,Jacksonville,Florida
26-Mar-10,110,COM608,1,CRJ1,8000,MSP,Green,NO,Minneapolis,Minnesota
26-Mar-10,110,FLG3661,1,CRJ2,8000,MSP, Green,NO,Minneapolis,Minnesota
26-Mar-10,130,SKW6011,1,CRJ7,FL140,UGN,Green,NO,Waukegan,Illinois
26-Mar-10,314,N280TT,1,BE20,7000,LAX,Green,NO,Los Angeles,California
26-Mar-10,305,COA176,1,B738,16000,MLB,Green,NO,Melbourne,Florida
26-Mar-10,309,UPS354,1,B752,10000,MIA,Green,NO,Miami,Florida
27-Mar-10,311,QXE2091,1,DH8,3000,PDX,Green,NO,Portland,Oregon
27-Mar-10,400,SWA103,1,B737,5000,SAN,Green,NO,San Diego,California
27-Mar-10,425,SWA419,1,B737,1000,SAN,Green,NO,San Diego,California
27-Mar-10,519,SGB1802,1,B734,1200,MIA,Green ,NO,Miami,Florida
27-Mar-10,314,DAL7283,1,DC93,2700,GRB,Green,NO,Green Bay,Wisconsin
28-Mar-10,403,QXE518,1,CRJ7,3000,PDX,Green,NO,Portland,Oregon
28-Mar-10,420,SWA2338,1,B737,3200,LAS,Green,NO,Las Vegas,Nevada
28-Mar-10,436,N811VG,1,C550,2400,SJC,Green,NO,San Jose,California
28-Mar-10,30,JBU337,1,E190,6000,MCO,Green,NO,Orlando,Florida
28-Mar-10,55,DAL378,1,MD88,3200,HOU,Green,NO,Houston,Texas
28-Mar-10,139,CPZ5742,1,E170,7000,FGT,Green,NO,Farmington,Minnesota
28-Mar-10,135,GFT9249,1,E190,1800,MIA,Green,NO,Miami,Florida
28-Mar-10,159,N122PD,1,EC120,1000,3CA1,Green,NO,Newport Beach,California
28-Mar-10,314,JBU597,1,E190,6000,MCO,Green,NO,Orlando,Florida
28-Mar-10,330,AWE371,1,A320,12000,PHX,Green,NO,Phoenix,Arizona
29-Mar-10,508,DAL1027,1,B752,5000,PHX,Green,NO,Phoenix,Arizona
29-Mar-10,205,CTA141,1,C310,5000,ELP,Green,NO,El Paso ,Texas
29-Mar-10,224,USC392,1,C208,6000,ATL,Green,NO,Atlanta,Georgia
29-Mar-10,236,WJA1451,1,B737,11000,PHX,Green,NO,Phoenix,Arizona
29-Mar-10,323,AWE705,1,A320,3200,LAX,Green,NO,Los Angeles,California
29-Mar-10,337,SWA172,1,B737,9000,VNY,Green,NO,Van Nuys,California
29-Mar-10,337,ASA463,1,B734,9000,VNY,Green,NO,Van Nuys,California
30-Mar-10,353,SWA966,1,B737,9000,SBD,Green,NO,San Bernardino,California
30-Mar-10,354,SWA956,1,B737,9000,SBD,Green,NO,San Bernardino,California
30-Mar-10,545,VRD349,1,A319,2500,SFO,Green,NO,San Francisco,California
30-Mar-10,14,N24339,1,C172,900,BFD,Green ,NO,Bedford,Indiana
30-Mar-10,255,N626DS,1,AC50,6000,VWV,Green,NO,Waterville,Ohio
30-Mar-10,336,ZAPPER21,1,C130,UNKN,NTD,Green,NO,Ventura,California
30-Mar-10,339,N4464R,1,C172,4000,EUL,Green,NO,Caldwell,Idaho
31-Mar-10,420,SWA764,1,B737,2000,HWD,Green,NO,Hayward,California
31-Mar-10,432,FDX1631,1,A300,7000,HFY,Green,NO,Greenwood,Indiana
31-Mar-10,433,AMF223,1,PA31,2100,HWD,Green,NO,Hayward,California
31-Mar-10,210,COA1752,1,B737,4000,OMA,Green,NO,Omaha,Nebraska
31-Mar-10,346,BTA2747,1,E145,UNKN,BNA,Green,NO,Nashville,Tennessee
01-Apr-10,702,FDX1631,1,A300,7000,HFY,Green,NO,Greenwood,Indiana
01-Apr-10,809,SO3,1,AS50,900,TPA,Green,NO,Tampa,Florida
01-Apr-10,144,VRD260,1,A320,14000,CRI,Green,NO,Canarsie,New York
01-Apr-10,307,AIR01,1,B06,1500,AUS,Green,NO,Austin,Texas
01-Apr-10,309,EGF4005,1,E145,5000,ORD,Green,NO,Chicago,Illinois
01-Apr-10,353,CHQ1457,1,E145,1000,MKE,Green,NO,Milwaukee,Wisconsin
01-Apr-10,604,QFA108,1,B747,FL195,LAX,Green,NO,Los Angeles,California
02-Apr-10,412,DAL1298,1,MD82,3000,STL,Green,NO,St. Louis,Missouri
02-Apr-10,653,N4335K,1,PA28,2000,OAK,Green,NO,Oakland,California
02-Apr-10,1053,UPS1354,1,A306,3000,BHM,White,NO,Birmingham,Alabama
02-Apr-10,10,N423FT,1,C172,200,BCT,Green,NO,Boca Raton,Florida
02-Apr-10,27,N112MA,1,MU2,11000,N71,Green,NO,Mount Joy/Marietta,Pennsylvania
02-Apr-10,55,N450S,1,BE33,4000,OXC,Green,NO,Oxford,Connecticut
02-Apr-10,128,STAT1,1,EC35,2500,AGC,Green,NO,Pittsburgh,Pennsylvania
02-Apr-10,118,CHQ6077,1,E145,6500,SDF,Green,NO,Louisville,Kentucky
02-Apr-10,208,FDX1253,1,B722,2500,ABE,Green,NO,Allentown,Pennsylvania
02-Apr-10,215,FDX3,1,MD10,14000,PIT,Green,NO,Pittsburgh,Pennsylvania
02-Apr-10,320,NWA3809,1,CRJ2,2000,ERI,Green,NO,Erie,Pennsylvania
02-Apr-10,336,N607MM,1,AC50,6000,CGT,Green,NO,Chicago Heights,Illinois
02-Apr-10,145,AAL456,1,MD80,5000,ORD,Green,NO,Chicago,Illinois
03-Apr-10,457,DAL1835,1,B752,2500,SLC,Green,NO,Salt Lake City,Utah
03-Apr-10,457,UAL19,1,B752,500,SFO,Green ,NO,San Francisco,California
03-Apr-10,43,EJA84KP,1,C560,3500,LAS,Green,NO,Las Vegas,Nevada
03-Apr-10,55,N668SP,1,C172,2500,EVV,Green,NO,Evansville,Indiana
03-Apr-10,155,COM1735,1,CRJ1,3000,DCA,Green,NO,Washington,District of Columbia
04-Apr-10,420,SWA1132,1,B737,2300,BUR,Green,NO,Burbank,California
04-Apr-10,426,SWA1809,1,B737,2500,MCI,Green,NO,Kansas City,Missouri
04-Apr-10,18,N430S,1,BE90L,9000,MRB,Green,NO,Martinsburg,West Virginia
04-Apr-10,44,N419TM,1,BE40,1500,HPN,Green,NO,Westchester,New York
04-Apr-10,58,BJS339,1,CL60,1500,HPN,Green,NO,Westchester,New York
04-Apr-10,203,N564TJ,1,C560,FL380,ORL,Green,NO,Orlando,Florida
04-Apr-10,220,SKW6754,1,CRJ7,FL180,DEN,Green,NO,Denver,Colorado
04-Apr-10,235,AAL1254,1,B738,500,LAX,Green,NO,Los Angeles,California
04-Apr-10,246,VRD936,1,A319,3500,LAX,Green,NO,Los Angeles,California
04-Apr-10,247,SWA2896,1,B737,3000,AUS,Green,NO,Austin,Texas
04-Apr-10,253,SWA3676,1,B737,3600,VNY,Green,NO,Van Nuys,California
04-Apr-10,321,JBU271,1,A320,3600,VNY,Green,NO,Van Nuys,California
04-Apr-10,49,N339FX,1,C605,2000,HPN,Green,NO,Westchester,New York
05-Apr-10,406,COA468,1,B739,FL320,LBL,Green,NO,Liberal,Kansas
05-Apr-10,33,BTA3087,1,E145,5500,CLE,Green,NO,Cleveland,Ohio
05-Apr-10,219,COA1714,1,B739,8000,HOU,Green,NO,Houston,Texas
06-Apr-10,401,TF429,1,PA28,3500,PHX,Green,NO,Phoenix,Arizona
06-Apr-10,27,COA361,1,B752,11000,HPN,Green,NO,Westchester,New York
06-Apr-10,245,BTA2691,1,E145,FL190,MXE,Green,NO,Modena,Pennsylvania
06-Apr-10,315,QXE820,1,CRJ7,800,PDX,Green,NO,Portland,Oregon
07-Apr-10,432,SWA728*,2,B737,3200,OAK,Green,NO,Oakland,California
07-Apr-10,445,SWA2731,1,B737,2500,SMF,Green,NO,Sacramento,California
07-Apr-10,505,EAGLE22,1,HELO,2900,LAS,Green,NO,Las Vegas,Nevada
07-Apr-10,651,SWA3063,1,B737,8000,SJC,Green,NO,San Jose,California
07-Apr-10,537,MEMHR MEDFL,1,HELO,700,HOU,Green,NO,Houston,Texas
08-Apr-10,317,N68422,1,C152,7000,SLC,Green,NO,Salt Lake City,Utah
08-Apr-10,336,Delta1241,1,MD90,4000,SFO,Green,NO,San Francisco,California
08-Apr-10,335,CG6520,1,HELO,4000,SFO,Green,NO,San Francisco,California
08-Apr-10,428,SWA1669,1,B733,2000,SAN,Green,NO,San Diego,California
08-Apr-10,520,CJT701,1,B722,3000,TOL,UNKN,NO,Toledo,Ohio
08-Apr-10,550,SWA3567,1,B737,7000,LAS,Green,NO,Las Vegas,Nevada
08-Apr-10,945,FDX1401,1,DC10,10000,MEM,Green,NO,Memphis,Tennessee
08-Apr-10,1018,OMAHA2,1,HELO,9,DCA,Green,NO,Washington,District of Columbia
08-Apr-10,117,SKIER93,1,C130,1400,ALB,Green,NO,Albany,New York
08-Apr-10,125,R1944,1,GLF5,1500,ADW,Red,NO,Clinton,Maryland
08-Apr-10,140,MEDFL1,1,HELO,800,OKC,Green,NO,Oklahoma City,Oklahoma
08-Apr-10,25,SWA770*,2,B737,5000,FLL,Green,NO,Fort Lauderdale,Florida
08-Apr-10,232,AAL785,1,MD82,3500,DFW,Green,NO,Dallas-Fort Worth,Texas
08-Apr-10,240,SWA3847,1,B737,6500,LFI,Green,NO,Hampton,Virginia
08-Apr-10,245,N177CA,1,PA44,3000,HOU,Green,NO,Houston,Texas
08-Apr-10,315,AWI3866,1,CRJ2,4000,PHL,Green,NO,Philadelphia,Pennsylvania
08-Apr-10,319,SWA367,1,B737,3500,BUR,Green ,NO,Burbank,California
08-Apr-10,333,AIRMED3,1,HELO,6000,SLC,Green,NO,Salt Lake City,Utah
08-Apr-10,333,N489VC,1,H25B,1500,DEN,Green,NO,Denver,Colorado
08-Apr-10,352,SWA1710,1,B733,4500,PHX,Green,NO,Phoenix,Arizona
08-Apr-10,200,NJ ANG,1,HELO,900,2JY9,Green,NO,Camden,New Jersey
09-Apr-10,403,N622QW,1,F2TH,13000,DEN,Green,NO,Denver,Colorado
09-Apr-10,210,LANE CNTY SHERIFF,1,HELO,950,MDW,RED,NO,Chicago,Illinois
09-Apr-10,419,AAL192,1,B738,17000,LAX,Green,NO,Los Angeles,California
09-Apr-10,450,SWA107,1,B737,4000,BUR,Green,NO,Burbank,California
09-Apr-10,55,SWA3579,1,B737,6500,BHM,Green,NO,Birmingham,Alabama
09-Apr-10,230,BTA2257,1,E145,12000,EFD,Green,NO,Houston,Texas
09-Apr-10,322,FFT563,1,A320,14500,BJC,Green,NO,Denver,Colorado
09-Apr-10,328,FFT266,1,A319,15000,BJC,Red/Green,NO,Denver,Colorado
09-Apr-10,947,UPS1354,1,A300,2500,BHM,Green,NO,Birmingham,Alabama
10-Apr-10,502,FDX1348,1,B752,8000,MEM,Green,NO,Memphis,Tennessee
10-Apr-10,549,SWA3063,1,B737,8000,SFO,Green,NO,San Francisco,California
10-Apr-10,38,PDT4637,1,DH8A,5000,ROC,Green,NO,Rochester,New York
10-Apr-10,45,N9104W,1,PA28,6000,TGE,Green,NO,Tuskegee,Alabama
10-Apr-10,22,JBU381,1,A320,800,FLL,Green,NO,Fort Lauderdale,Florida
10-Apr-10,305,N75F,1,HELO,500,IAH,Green,NO,Houston,Texas
10-Apr-10,307,AAL742,1,MD83,FL200,HAO,Green,NO,Hamilton,Ohio
10-Apr-10,344,ASH2907,1,DH8,7500,GJT,Green,NO,Grand Junction,Colorado
10-Apr-10,2254,ORNGE CNTY SHERIFF,1,HELO,700,ORL,Green,NO,Orlando,Florida
11-Apr-10,405,AAL2014,1,MD82,5000,DFW,Green,NO,Dallas-Fort Worth,Texas
11-Apr-10,456,EAGLEMED9,1,HELO,3000,ICT,Green,NO,Wichita,Kansas
11-Apr-10,540,N837SP,1,C172,2500,OAK,Green,NO,Oakland,California
11-Apr-10,44,EGF3569,1,E135,5000,AVL,Green,NO,Asheville,North Carolina
11-Apr-10,222,AAL1283,1,B763,15000,VPZ,Green,NO,Valparaiso,Indiana
11-Apr-10,353,AAL1332,1,MD82,8500,DAL,Green,NO,Dallas,Texas
12-Apr-10,101,SWA627,1,B733,4000,MCO,Green,NO,Orlando,Florida
12-Apr-10,250,JBU382,1,A320,2500,LGA,Green,NO,New York City,New York
13-Apr-10,428,FDX373,1,B752,7800,MEM,Green,NO,Memphis,Tennessee
13-Apr-10,435,FDX1343,1,B752,7000,MEM,Green,NO,Memphis,Tennessee
13-Apr-10,137,TCF5980,1,E170,16000,OVO,Green,NO,North Vernon,Indiana
13-Apr-10,155,SWA1746,1,B737,4000,MDW,Green,NO,Chicago,Illinois
13-Apr-10,222,COA744,1,B737,8000,ORD,Green,NO,Chicago,Illinois
13-Apr-10,305,AAL1951,1,MD83,8000,DFW,Green,NO,Dallas-Fort Worth,Texas
13-Apr-10,1030,HELO Inc,1,HELO,700,MIA,Green,NO,Miami,Florida
14-Apr-10,150,C6529,1,H65,1600,TVC,Green,NO,Traverse City,Michigan
14-Apr-10,425,SWA685*,3,B737,3000,PHX,Green,NO,Phoenix,Arizona
14-Apr-10,352,ALTAS65,1,UH1,2500,NFG,Green,NO,Oceanside  ,California
14-Apr-10,513,FFT266,1,A320,10000,ONT,Green,NO,Ontario,California
14-Apr-10,537,N3640G,1,C310,7000,IIU,Green,NO,Louisville,Kentucky
14-Apr-10,551,CHASE2,1,B407,700,MCO,Green,NO,Orlando,Florida
14-Apr-10,617,LBQ610,1,PC12,4500,GPM,Green,NO,Grand Prairie,Texas
14-Apr-10,643,UJT55,1,LJ55,5000,PBI,Green,NO,West Palm Beach,Florida
14-Apr-10,312,N732EJ,1,C210,3000,MSY,Green,NO,New Orleans ,Louisiana
14-Apr-10,315,EGF3447,1,E145,5000,DFW,Green,NO,Dallas-Fort Worth,Texas
14-Apr-10,317,EGF4471,1,E-135,2000,JFK,Green,NO,New York City,New York
14-Apr-10,336,CHQ5036,1,E135,12000,ORD,Green,NO,Chicago,Illinois
14-Apr-10,339,N415BH,1,AC50,6000,ORD,Green,NO,Chicago,Illinois
14-Apr-10,352,SLANT27,1,C17,8000,VCV,Green,NO,Victorville,California
15-Apr-10,431,AMF282,1,PA31,600,OAK,Green,NO,Oakland,California
15-Apr-10,157,BALL36,1,T6,2200,END,Green,NO,Enid,Oklahoma
15-Apr-10,157,HYDRA29,1,T6,2200,END,Green,NO,Enid,Oklahoma
15-Apr-10,225,UPS1013,1,A306,FL180,BOS,Green,NO,Boston,Massachusetts
15-Apr-10,305,TCF7628,1,E170,8400,ORD,Green,NO,Chicago,Illinois
15-Apr-10,237,FFT984,1,A319,8000,MKE,Green,NO,Milwaukee,Wisconsin
15-Apr-10,230,AAY886,1,MD88,3000,PIE,Green,NO,St Petersburg-Clearwater,Florida
15-Apr-10,356,UAL122,1,A320,4000,ORD,Green,NO,Chicago,Illinois
15-Apr-10,350,UAL525,1,A320,FL250,DEN,Green,NO,Denver,Chicago
16-Apr-10,1950,KAP9317,1,UNKN,4500,GUM,Green,NO,Agana,Guam
16-Apr-10,145,RPA3340,1,UNKN,4000,PHL,Green,NO,Philadelphia,Pennsylvania
16-Apr-10,256,USC721,1,BE58,2700,LAS,Green,NO,Las Vegas,Nevada
16-Apr-10,300,AIR3,1,HELO,600,TUS,Green,NO,Tucson,Arizona
16-Apr-10,301,HAL44,1,B762,6200,SJC,Green,NO,San Jose,California
16-Apr-10,302,CHQ5028,1,E135,5000,ORD,Green,NO,Chicago,Illinois
16-Apr-10,307,SKW4442,1,CRJ9,11000,GYY,Green,NO,Gary,Indiana
16-Apr-10,320,N52364,1,C172,3500,SNA,Green,NO,Santa Ana,California
17-Apr-10,425,SKW5837,1,CRJ7,1200,ELP,Green,NO,El Paso ,Texas
17-Apr-10,450,N3149B,1,BE35,3200,CRQ,Green,NO,Carlsbad,California
17-Apr-10,455,SKW6233,1,E120,10000,PDX,Green,NO,Portland,Oregon
17-Apr-10,5,AAL4,1,B762,1000,JFK,Green,NO,New York City,New York
17-Apr-10,0,JBU607,1,E190,1000,JFK,Green,NO,New York City,New York
17-Apr-10,250,CHQ5888,1,E145,10000,SDF,Green,NO,Louisville,Kentucky
17-Apr-10,336,AAL2477,1,B752,16000,ONT,Green,NO,Ontario,California
18-Apr-10,421,COA47,1,B752,1500,LAX,Green,NO,Los Angeles,California
18-Apr-10,455,N372TA,1,C172,4000,MYF,Green,NO,Montgomery,California
18-Apr-10,549,N971TA,1,C172,6000,RIV,Green,NO,Riverside,California
18-Apr-10,607,AAL223,1,B731,2000,LAX,White,NO,Los Angeles,California
18-Apr-10,605,N574EH,1,S76,UNKN,DTW,Green,NO,Detroit ,Michigan
18-Apr-10,800,UAL86,1,B752,2000,HNL,Green,NO,Honolulu,Hawaii
18-Apr-10,2349,EGF4475,1,E145,2500,LGA,Green,NO,New York City,New York
18-Apr-10,40,N700NY,1,GLF4,3000,SUA,White/Green,NO,Stuart,Florida
18-Apr-10,110,AAL768,1,B752,5500,STL,Green,NO,St. Louis,Missouri
18-Apr-10,323,N4947V,1,C172,1600,SLI,Green,NO,Los Alamitos,California
18-Apr-10,339,SWA840,1,B737,3500,VNY,Green ,NO,Van Nuys,California
18-Apr-10,338,N3048E,1,C172,1600,SNA,Green,NO,Santa Ana,California
19-Apr-10,359,RPA1578,1,E170,11000,MKE,Green ,NO,Milwaukee,Wisconsin
19-Apr-10,415,SKW6498,1,CRJ2,4200,TUS,UNKN,NO,Tucson,Arizona
19-Apr-10,415,N19688,1,C172,3000,BUR,Orange/Red,NO,Burbank,California
19-Apr-10,442,QXE623,1,CRJ7,6000,ONT,Green,NO,Ontario,California
19-Apr-10,144,DAL1812,1,B738,11000,RDU,Green,NO,Raleigh,North Carolina
19-Apr-10,259,N500SW,1,PA28A,2000,HFD,Green,NO,Hartford,Connecticut
19-Apr-10,250,SWA515,1,B733,6000,SJC,Green,NO,San Jose,California
19-Apr-10,250,SWA1438,1,B733,6000,SJC,Green,NO,San Jose,California
20-Apr-10,405,SWA3238,1,B737,5000,SNA,Green,NO,Santa Ana,California
20-Apr-10,427,FDX1309,1,A306,6000,MEM,Green,NO,Memphis,Tennessee
20-Apr-10,19,MTN7503,1,AT43,3000,GSO,Green,NO,Greensboro ,North Carolina
21-Apr-10,357,AAL1677,1,B752,2100,SNA,Green,NO,Santa Ana,California
21-Apr-10,437,AMF1601,1,B190,3000,JVY,Green,NO,Jeffersonville,Indiana
21-Apr-10,505,DAL2072,1,B752,1900,LAX,Green,NO,Los Angeles,California
21-Apr-10,1441,N414EP,1,C414,1500,SEA,Green/Blue,NO,Seattle,Washington
21-Apr-10,38,WIG7404,1,C208,UNKN,ALB,Green,NO,Albany,New York
21-Apr-10,215,RAV73,1,H60,UNKN,ALB,Green,NO,Albany,New York
21-Apr-10,335,SKKW6048,1,CRJ2,2500,PAH,Green,NO,Paducah,Kentucky
22-Apr-10,52,UAL976,1,B737,600,IAD,Green,NO,Washington,District of Columbia
22-Apr-10,50,DAL10,1,MD88,UNKN,ATL,Green,NO,Atlanta,Georgia
22-Apr-10,152,UAL796,1,B752,2000,IAD,Green,NO,Washington,District of Columbia
22-Apr-10,143,MES3607,1,CRJ9,3000,DTW,Green,NO,Detroit ,Michigan
22-Apr-10,230,OMAHA65,1,HELO,5000,MSS,Green,NO,Messena,New York
22-Apr-10,236,AAL1005,1,MD82,10000,MDW,Green,NO,Chicago,Illinois
22-Apr-10,249,N95K,1,PA28,2500,ETB,Green,NO,West Bend,Wisconsin
22-Apr-10,309,JBU437,1,A320,6000,ORL,Green,NO,Orlando,Florida
23-Apr-10,610,VRD415,1,A320,17500,LAX,Green,NO,Los Angeles,California
23-Apr-10,29,AWE974,1,B752,6000,CLT,Green,NO,Charlotte,North Carolina
23-Apr-10,147,AWI3554,1,CRJ7,15000,DPK,Green,NO,Deer Park,Pennsylvania
23-Apr-10,233,DAL1134,1,B738,10000,BDL,Green,NO,Windsor Locks,Connecticut
23-Apr-10,328,JIA574,1,CRJ2,14000,RDU,Gray,NO,Raleigh,North Carolina
23-Apr-10,317,SWA275,1,B733,2500,LAX,Green,NO,Los Angeles,California
23-Apr-10,345,DAL2189,1,A320,5000,PHX,Green,NO,Phoenix,Arizona
24-Apr-10,345,SKW6581,1,CRJ7,700,COS,Green,NO,Colorado Springs,Colorado
24-Apr-10,350,SWA2519,1,B737,13500,LAX,Green,NO,Los Angeles,California
24-Apr-10,230,DAL427,1,B752,3000,TJSJ,Green ,NO,San Juan,Puerto Rico
24-Apr-10,345,SWA2210,1,B733,4000,AUS,Green,NO,Austin,Texas
24-Apr-10,345,N75651,1,C172,2200,SAN,Green,NO,San Diego,California
25-Apr-10,255,EVA16,1,B77W,2500,LAX,Green,NO,Los Angeles,California
25-Apr-10,332,SKW5842,1,CRJ2,5000,SFO,Green,NO,San Francisco,California
26-Apr-10,441,AAL2236,1,B738,8000,AUS,Green,NO,Austin,Texas
26-Apr-10,520,LN772MF,1,PAY2,11000,SLC,Green,NO,Salt Lake City,Utah
26-Apr-10,948,PDT4279,1,DH8C,3500,LYH,Green,NO,Lynchburg,Virginia
26-Apr-10,209,COA644,1,B737,2500,CLE,Green,NO,Cleveland,Ohio
27-Apr-10,453,UPS103,1,B763,FL180,OBK,Green,NO,Northbrook,Illinois
28-Apr-10,56,SWA235,1,B737,8000,PVD,Green,NO,Providence,Rhode Island
28-Apr-10,319,UAL146,1,A320,6000,RDU,Green,NO,Raleigh,North Carolina
28-Apr-10,338,N415BH,1,AC50,6000,ORD,Green,NO,Chicago,Illinois
28-Apr-10,527,HUNBCH1,1,HELO,700,SNA,Green,NO,Santa Ana,California
